Cust ID,Trans ID,Timestamp,Merchant Segment,Device,Funding Instrument,Price,ZipCode,Account_age_months,Sum_12_mnth_credit_txn,Sum_12_mnth_debit_txn,Pcnt_debit_cards_in_wallet,Num_premium_cards,Eng_segment
17505,E57A5413,2021-03-17 01:13:49,Fashion, Mobile ,PayPal_Pay_Later,231,72386,3,827,17437,91,2,About_to_churn
17506,BB4EBB8B,2021-03-09 14:43:26,Travel, Web ,Debit_Card,1371,34614,15,1892,19592,66,1,Medium
17507,2F9A8C14,2021-05-12 12:09:15,Website-services, Web ,PayPal_Pay_Later,240,39117,5,1796,15135,93,1,Low
17508,2BE10E49,2021-04-06 06:32:45,Fashion, Mobile ,PayPal_Pay_Later,90,88416,5,534,21685,84,2,Low
17509,906055E0,2021-04-24 12:53:31,Travel, Mobile ,Debit_Card,1868,43212,6,1790,12908,52,1,About_to_churn
17510,22373F84,2021-04-25 00:45:10,Travel, POS ,PayPal_Cobrand_Card,3165,78142,20,31187,2350,6,5,About_to_churn
17511,A17D75B4,2021-03-04 04:20:56,Website-services, Mobile ,PayPal_Pay_Later,465,85901,20,366,21935,88,1,Low
17512,F1F5DEC8,2021-03-06 17:01:33,Website-services, Web ,PayPal_Pay_Later,155,37435,17,491,16913,81,2,Medium
17513,1DBCFF73,2021-04-23 05:51:01,Pantry, Mobile ,PayPal_Pay_Later,98,89818,9,271,25750,100,2,Medium
17514,0FF4C01B,2021-04-29 01:36:50,Fashion, Mobile ,PayPal_Pay_Later,109,64515,6,937,23480,100,1,About_to_churn
17515,9BAC50BE,2021-03-29 21:12:56,Travel, Mobile ,PayPal_Credit_Card,3663,75273,54,19581,3088,14,5,Medium
17516,E2DE26C0,2021-05-27 03:42:02,Travel, Mobile ,PayPal_Credit_Card,4854,74534,34,16755,4137,12,5,Medium
17517,C3A6EDEA,2021-05-26 07:43:48,Website-services, Mobile ,PayPal_Pay_Later,428,37219,17,757,14886,77,2,Medium
17518,C943FCC9,2021-04-29 13:34:22,Electronics, Mobile ,Netbanking,232,26301,7,5248,18241,49,3,High
17519,96AB3CE4,2021-05-03 23:47:43,Travel, Web ,PayPal_Cobrand_Card,3822,69538,34,22288,2078,5,5,About_to_churn
17520,1449E2F7,2021-03-09 01:23:56,Electronics, Mobile ,PayPal_Pay_Later,159,89399,19,1446,22703,76,2,About_to_churn
17521,E2DBB021,2021-05-17 01:40:32,Website-services, Mobile ,PayPal_Pay_Later,302,18739,17,750,28174,91,1,About_to_churn
17522,7209DA64,2021-03-28 17:40:40,Travel, POS ,PayPal_Cobrand_Card,3517,63315,40,11519,2211,15,4,Medium
17523,3CD57545,2021-06-08 10:05:49,Website-services, Mobile ,PayPal_Pay_Later,829,42338,7,729,22165,76,1,About_to_churn
17524,AA9AE534,2021-05-19 05:38:15,Travel, Mobile ,PayPal_Cobrand_Card,1205,31041,29,10110,2893,7,8,Medium
17525,60C7DC69,2021-05-12 10:44:52,Pantry, Mobile ,PayPal_Pay_Later,117,44400,3,1442,26839,85,1,Low
17526,767AEE72,2021-03-19 17:40:58,Electronics, Mobile ,PayPal_Credit_Card,1029,25867,56,19501,4368,14,5,High
17527,120BF5A4,2021-03-15 16:43:00,Pantry, Mobile ,PayPal_Pay_Later,170,46192,4,1280,22235,88,1,Medium
17528,1128AE5E,2021-03-10 04:21:20,Electronics, Web ,PayPal_Pay_Later,998,50719,16,1307,21724,79,2,Low
17529,9B9C6560,2021-05-18 03:04:20,Website-services, Web ,Netbanking,531,46147,1,3642,14097,55,2,Medium
17530,133F486F,2021-03-25 08:39:49,Fashion, Mobile ,PayPal_Pay_Later,140,53083,12,1244,22784,99,2,Medium
17531,AB85B262,2021-04-30 07:49:13,Pantry, Web ,Netbanking,270,75748,11,3560,9561,46,1,Medium
17532,D60BDF4F,2021-04-30 19:26:35,Pantry, Mobile ,PayPal_Pay_Later,155,41783,5,1161,14879,77,1,Medium
17533,F71FCF0B,2021-05-30 02:19:48,Travel, Web ,Netbanking,1548,87019,15,2403,14714,40,1,Medium
17534,F4F35509,2021-04-26 03:33:14,Website-services, Mobile ,Netbanking,867,47373,2,4763,15685,58,3,High
17535,93AB5871,2021-05-07 18:10:00,Fashion, Web ,PayPal_Pay_Later,66,78262,8,1649,17630,96,2,Low
17536,83F7C0EF,2021-06-02 15:42:31,Travel, Web ,PayPal_Credit_Card,2602,48743,42,20905,2020,13,3,High
17537,50FE66A1,2021-04-15 11:32:12,Fashion, Mobile ,PayPal_Pay_Later,178,62268,14,1079,22366,84,1,Medium
17538,07946DBD,2021-03-21 07:39:14,Fashion, Mobile ,PayPal_Pay_Later,84,24040,4,593,24680,88,2,Low
17539,60EA922D,2021-04-03 07:09:27,Electronics, Web ,Debit_Card,1038,32533,10,1829,13201,69,2,Medium
17540,2A40C838,2021-03-02 03:25:50,Website-services, Web ,Debit_Card,784,46526,22,1407,21298,61,1,Medium
17541,AD2CA01D,2021-05-25 07:27:12,Fashion, Web ,PayPal_Pay_Later,62,83370,14,256,16940,80,1,Medium
17542,25477B02,2021-04-20 22:08:07,Website-services, Mobile ,Debit_Card,933,83010,23,1092,18620,83,2,High
17543,99631013,2021-04-02 05:57:03,Travel, Web ,Debit_Card,1941,14821,8,1347,18477,72,3,Medium
17544,FF96D01D,2021-03-13 10:46:32,Website-services, Web ,PayPal_Pay_Later,883,63446,5,435,26493,86,2,About_to_churn
17545,90A9E95C,2021-04-07 05:16:39,Travel, Web ,Debit_Card,2089,17709,3,2059,20712,54,2,Medium
17546,F927FC60,2021-05-07 10:58:17,Travel, POS ,PayPal_Cobrand_Card,2948,43017,24,27550,2558,10,7,High
17547,890570D9,2021-04-30 00:47:58,Pantry, Mobile ,PayPal_Pay_Later,60,37308,4,1182,23581,77,2,About_to_churn
17548,CD56E416,2021-05-15 07:10:48,Others, Mobile ,PayPal_Cobrand_Card,1470,74732,28,10147,2742,19,7,Medium
17549,2E5A6857,2021-04-29 21:09:18,Travel, Web ,Wallet,886,35220,5,6523,11750,50,1,Medium
17550,30CA3438,2021-06-09 16:57:34,Website-services, Web ,Wallet,772,37622,14,7748,9755,61,0,Medium
17551,4FCE41AF,2021-04-16 12:47:11,Website-services, Web ,Netbanking,317,60641,4,2076,13698,40,3,High
17552,94479F12,2021-03-07 13:57:05,Fashion, Mobile ,PayPal_Pay_Later,199,53573,14,255,21954,93,1,About_to_churn
17553,23C905CA,2021-03-29 22:38:14,Website-services, Mobile ,PayPal_Pay_Later,160,62209,6,1641,25798,94,1,About_to_churn
17554,8FE2DE8A,2021-06-08 13:54:53,Fashion, Mobile ,PayPal_Pay_Later,153,10653,12,602,19673,83,2,Low
17555,3FE3E525,2021-05-21 22:40:40,Travel, Web ,PayPal_Credit_Card,1922,30380,32,30151,1171,16,5,High
17556,4ED007C2,2021-05-14 22:13:18,Website-services, Web ,PayPal_Pay_Later,180,72551,12,955,28593,90,1,Low
17557,9EDBAA8B,2021-04-07 11:18:53,Website-services, Mobile ,Netbanking,389,77166,3,3637,19501,60,1,About_to_churn
17558,F9D578A6,2021-05-03 12:09:08,Website-services, Web ,Netbanking,929,74732,11,5692,17658,53,3,Medium
17559,7E9335D9,2021-03-10 13:54:28,Website-services, Mobile ,PayPal_Pay_Later,764,41203,8,965,23968,98,1,About_to_churn
17560,000A8583,2021-03-04 07:59:57,Travel, Web ,Debit_Card,3187,80196,22,1730,19823,52,2,Medium
17561,8A7E4E54,2021-05-28 11:39:49,Travel, Web ,PayPal_Credit_Card,3044,32766,59,30676,4233,17,4,Medium
17562,B9C82740,2021-06-04 21:36:40,Electronics, Mobile ,PayPal_Pay_Later,338,81944,11,771,29274,97,2,About_to_churn
17563,5E4764FD,2021-05-18 01:25:06,Electronics, Web ,Wallet,346,33299,10,3599,10661,50,0,Low
17564,F2DB1F2D,2021-04-16 22:29:17,Website-services, Web ,Netbanking,207,38680,4,4267,12781,64,2,About_to_churn
17565,7D7DCFC7,2021-04-03 02:50:33,Travel, Web ,Wallet,932,83370,18,5510,10199,61,0,Medium
17566,844529B9,2021-03-31 23:05:15,Travel, Web ,PayPal_Cobrand_Card,3213,37308,38,6547,2055,8,4,Medium
17567,CD70FCA2,2021-05-27 21:10:31,Website-services, Web ,Wallet,873,53406,18,3119,11215,65,0,Low
17568,7DA00684,2021-03-31 11:44:59,Electronics, Mobile ,PayPal_Pay_Later,242,83520,16,550,12547,89,1,Low
17569,7A6869EC,2021-04-28 19:56:34,Travel, POS ,PayPal_Cobrand_Card,2745,32839,22,31912,2641,8,4,High
17570,A32A200B,2021-04-10 01:46:25,Travel, Mobile ,PayPal_Credit_Card,3790,68271,48,36439,2615,18,6,High
17571,E174CB57,2021-04-21 16:50:01,Pantry, Web ,Netbanking,219,62871,7,1804,14780,51,1,Low
17572,296DF74B,2021-04-14 07:11:20,Pantry, Web ,Wallet,218,75041,15,5513,9429,65,0,Medium
17573,E53F7111,2021-05-21 06:25:28,Travel, Web ,Netbanking,2134,53631,9,2475,17832,55,1,Medium
17574,212B92C6,2021-03-23 16:25:00,Fashion, Mobile ,PayPal_Pay_Later,184,72375,11,1679,28340,89,1,About_to_churn
17575,E4DAC277,2021-04-24 06:56:02,Electronics, Mobile ,PayPal_Pay_Later,465,73638,15,1018,25257,85,2,Low
17576,1E49FF01,2021-04-16 04:15:19,Fashion, Web ,Wallet,217,72530,18,7706,11477,62,1,Medium
17577,DB94FA19,2021-03-19 11:33:11,Travel, Mobile ,PayPal_Credit_Card,4167,47426,52,15487,4083,19,3,High
17578,309DACF5,2021-06-03 05:57:55,Travel, Mobile ,PayPal_Credit_Card,2672,69538,45,11089,2560,15,6,Medium
17579,A5289D2B,2021-05-04 00:42:06,Website-services, Web ,Wallet,778,80592,17,2559,10825,61,1,Medium
17580,8E16154D,2021-05-12 14:54:46,Others, Mobile ,Debit_Card,1414,30446,13,1674,21817,58,1,Medium
17581,653707AC,2021-03-29 04:38:18,Website-services, Mobile ,PayPal_Pay_Later,638,86910,9,488,21664,93,1,Low
17582,B7FF4E2F,2021-04-02 02:30:52,Website-services, Web ,Netbanking,926,81866,13,4429,8246,50,3,About_to_churn
17583,128CA098,2021-04-23 19:57:08,Travel, Mobile ,PayPal_Cobrand_Card,3277,53294,31,22217,2259,16,5,Medium
17584,E5E19793,2021-04-06 17:25:15,Website-services, Web ,Netbanking,441,79359,15,2949,19676,53,3,High
17585,A06333ED,2021-05-01 13:26:04,Fashion, Web ,Wallet,204,77292,18,593,11213,54,0,About_to_churn
17586,83DA90BA,2021-05-24 22:27:08,Pantry, Mobile ,PayPal_Pay_Later,139,61958,12,1753,29521,78,1,Medium
17587,76D26E2A,2021-03-02 15:22:33,Fashion, Mobile ,PayPal_Pay_Later,119,73638,11,1247,23935,95,2,About_to_churn
17588,2E2BBE08,2021-03-11 10:38:18,Website-services, Web ,Wallet,286,64666,14,1963,9864,59,0,Medium
17589,0DCDAF33,2021-05-11 22:46:09,Fashion, Mobile ,PayPal_Pay_Later,121,16814,9,1012,25855,78,2,About_to_churn
17590,EAF0D2E0,2021-03-06 07:46:43,Website-services, Mobile ,Netbanking,864,33259,4,5591,12657,59,2,Medium
17591,C06A9B29,2021-05-18 15:17:02,Travel, Web ,PayPal_Cobrand_Card,1192,14154,29,31556,2127,15,8,High
17592,EA92ECB9,2021-03-14 06:57:05,Fashion, Web ,PayPal_Pay_Later,134,87602,13,395,19319,94,2,About_to_churn
17593,878151F9,2021-03-06 22:09:37,Website-services, Mobile ,PayPal_Pay_Later,610,20188,12,1122,14737,84,1,Medium
17594,904FF26B,2021-05-04 17:32:23,Electronics, POS ,PayPal_Cobrand_Card,1081,13411,24,8939,2410,24,5,About_to_churn
17595,51FA2E58,2021-03-18 05:57:33,Fashion, Web ,PayPal_Pay_Later,119,46954,16,1635,20949,88,1,About_to_churn
17596,4E3C3BE3,2021-05-19 22:36:43,Travel, Mobile ,PayPal_Credit_Card,4722,42338,50,38045,3664,11,4,High
17597,532D33EE,2021-03-14 07:00:05,Website-services, Web ,Wallet,337,36011,14,7995,9478,60,0,Medium
17598,CE30FDAE,2021-03-08 17:15:16,Fashion, Web ,PayPal_Pay_Later,161,42700,5,914,28958,98,1,About_to_churn
17599,28B369A1,2021-04-07 16:41:13,Travel, Mobile ,Debit_Card,3306,33334,2,2310,13909,55,3,Medium
17600,45C4D470,2021-05-30 07:50:45,Travel, Mobile ,PayPal_Credit_Card,4555,82121,56,15679,3760,20,6,Medium
17601,A38A3A3F,2021-05-15 21:09:46,Website-services, Web ,Debit_Card,962,15450,5,1914,15706,78,1,Medium
17602,F7D5A70F,2021-06-06 14:37:36,Travel, Web ,PayPal_Credit_Card,2987,23967,44,25480,1764,19,3,High
17603,0869E28E,2021-04-02 00:34:10,Others, Web ,PayPal_Credit_Card,4136,31041,44,11240,3899,12,6,Medium
17604,48A0139B,2021-05-14 04:41:58,Travel, Mobile ,PayPal_Cobrand_Card,3298,50294,25,12610,2720,14,6,Medium
17605,FEE72D08,2021-04-06 02:17:10,Website-services, Web ,Netbanking,619,41773,6,3288,8742,47,1,Medium
17606,F74683E1,2021-06-10 11:22:59,Travel, POS ,PayPal_Cobrand_Card,1108,20514,18,9948,2408,12,7,High
17607,0D0F565E,2021-04-22 08:09:44,Electronics, Web ,Netbanking,1176,17720,14,4654,13600,55,2,Medium
17608,2C47E20A,2021-05-31 03:15:11,Website-services, Mobile ,PayPal_Pay_Later,146,15486,4,213,21071,85,2,Medium
17609,92F4E127,2021-03-10 17:07:30,Fashion, Mobile ,PayPal_Pay_Later,125,36408,8,216,15528,76,2,Low
17610,413BABE9,2021-05-25 16:45:44,Travel, Mobile ,PayPal_Cobrand_Card,1550,73638,34,25547,2221,6,8,Medium
17611,72D2EB78,2021-03-14 16:14:14,Travel, Web ,Debit_Card,2079,89911,19,1629,10264,68,2,Medium
17612,43B0E3D1,2021-03-10 06:16:13,Fashion, Mobile ,PayPal_Pay_Later,250,69594,9,557,22741,100,1,About_to_churn
17613,81B04356,2021-05-24 19:00:16,Travel, Mobile ,PayPal_Cobrand_Card,2345,69231,25,26003,3131,16,4,Medium
17614,62159E12,2021-05-08 00:50:45,Travel, POS ,PayPal_Cobrand_Card,1051,76572,35,24998,2677,14,5,Medium
17615,260FFFAB,2021-03-21 00:42:41,Others, Web ,Debit_Card,3287,57285,7,1857,21802,56,3,Low
17616,70E4CAA1,2021-03-14 16:01:58,Website-services, Mobile ,PayPal_Pay_Later,621,82212,9,1091,21935,84,1,Medium
17617,4A92A8DE,2021-03-04 18:26:15,Fashion, Web ,Netbanking,216,33299,5,3305,16998,59,3,Low
17618,AD393FD3,2021-03-22 02:34:40,Travel, Web ,Netbanking,1851,34175,7,1791,17941,60,3,Medium
17619,B3F0E044,2021-03-10 00:45:47,Travel, Mobile ,PayPal_Credit_Card,4331,72922,56,7080,3409,19,3,High
17620,EDD51D71,2021-03-03 21:24:26,Travel, POS ,PayPal_Cobrand_Card,2742,87730,37,30594,3005,20,7,Medium
17621,547C9628,2021-05-22 06:29:47,Website-services, Mobile ,Netbanking,976,53874,13,3072,16984,48,3,Medium
17622,9CAE0D3D,2021-04-18 21:53:13,Pantry, Mobile ,PayPal_Pay_Later,255,15411,17,1271,24337,98,1,Low
17623,73B553F7,2021-03-10 18:21:33,Fashion, Web ,PayPal_Pay_Later,128,44066,3,1665,27488,97,1,About_to_churn
17624,505DB223,2021-03-25 04:42:15,Fashion, Mobile ,PayPal_Pay_Later,144,53880,3,420,27957,95,1,Low
17625,5907B6F6,2021-03-19 19:01:33,Fashion, Mobile ,Netbanking,209,56119,4,3249,14834,44,3,Low
17626,52FEF07C,2021-05-17 16:06:10,Fashion, Mobile ,PayPal_Pay_Later,136,35780,7,1652,13716,84,2,About_to_churn
17627,8F22AD95,2021-04-06 19:27:16,Pantry, Web ,PayPal_Pay_Later,78,89102,17,1229,20125,82,2,About_to_churn
17628,C8E3B23B,2021-04-22 10:03:05,Travel, Mobile ,Netbanking,879,13411,4,3604,16644,59,1,Medium
17629,E7740F23,2021-06-08 15:20:07,Website-services, Mobile ,PayPal_Pay_Later,209,41792,15,598,17930,80,2,Medium
17630,4327BF08,2021-04-30 15:39:35,Website-services, Web ,Wallet,795,26406,16,1217,11569,62,0,Medium
17631,5CAFBDDF,2021-05-04 21:20:43,Electronics, Web ,Debit_Card,947,61040,21,1597,10421,60,3,High
17632,B46F3DD4,2021-05-20 02:41:15,Travel, Mobile ,PayPal_Cobrand_Card,1950,25242,29,10284,2492,9,4,High
17633,CC52B51E,2021-05-03 05:55:27,Travel, Web ,PayPal_Credit_Card,4041,67627,50,33913,2766,18,3,High
17634,50507C40,2021-04-21 19:59:00,Travel, Web ,Debit_Card,3572,73638,16,1866,22125,85,3,High
17635,F5BC9C9C,2021-04-03 18:21:44,Fashion, Web ,PayPal_Pay_Later,84,56119,6,1069,15599,80,1,Low
17636,6A5F207F,2021-03-08 22:37:46,Website-services, Web ,Wallet,594,51567,5,1014,11629,62,1,Medium
17637,7C1ABD43,2021-04-19 13:46:00,Travel, Web ,PayPal_Credit_Card,4356,25790,46,30519,3673,12,3,High
17638,5A44807D,2021-05-02 01:32:58,Travel, Web ,PayPal_Credit_Card,4175,89102,46,9847,1550,13,4,Medium
17639,73F9A8D9,2021-05-29 17:58:45,Fashion, Mobile ,PayPal_Pay_Later,97,36051,14,413,27914,75,2,About_to_churn
17640,22A490C1,2021-03-22 03:12:37,Others, Mobile ,Debit_Card,3639,68369,2,1810,18543,66,1,Medium
17641,8C0F4967,2021-06-07 04:56:59,Pantry, Web ,Wallet,331,70557,7,7821,9052,51,0,Medium
17642,79F9A1AB,2021-05-16 04:24:07,Fashion, Mobile ,PayPal_Pay_Later,116,37308,9,842,20744,80,2,Medium
17643,35256AF6,2021-04-05 22:43:30,Fashion, Mobile ,PayPal_Pay_Later,182,63446,5,1142,25879,95,2,About_to_churn
17644,2284774A,2021-03-22 18:48:28,Fashion, Mobile ,PayPal_Pay_Later,124,56127,11,651,29247,94,1,Medium
17645,0B9C92ED,2021-04-08 10:52:25,Website-services, Web ,Netbanking,947,83370,3,2722,9485,51,1,Medium
17646,33B2483D,2021-05-17 01:11:02,Fashion, Mobile ,PayPal_Pay_Later,67,46192,13,1652,18495,78,2,About_to_churn
17647,8EC4DC72,2021-04-07 08:44:07,Pantry, Mobile ,PayPal_Pay_Later,192,11449,14,292,16790,79,1,Low
17648,1448C299,2021-03-15 11:05:01,Website-services, Mobile ,PayPal_Pay_Later,493,73604,4,1478,14136,91,1,About_to_churn
17649,20CAA9DE,2021-03-20 18:56:09,Travel, Web ,PayPal_Credit_Card,4081,57487,54,42442,3844,12,3,High
17650,B6FFA3B2,2021-04-11 11:33:14,Travel, Web ,Netbanking,1579,72516,15,4790,19302,44,3,Medium
17651,0286A46D,2021-03-29 06:29:28,Others, Web ,Debit_Card,1469,42700,4,1930,12083,56,3,About_to_churn
17652,6DAAFDC9,2021-03-11 08:06:21,Fashion, Web ,PayPal_Pay_Later,149,50719,14,1294,23060,78,1,Medium
17653,2EA15F03,2021-06-01 06:08:23,Travel, Web ,Netbanking,1084,57487,10,2308,9063,43,3,About_to_churn
17654,9807C517,2021-03-14 09:22:16,Travel, Mobile ,Debit_Card,3910,51665,14,1050,18894,53,1,Medium
17655,01B30CC6,2021-05-06 07:41:30,Website-services, Web ,Wallet,732,32653,15,5786,10721,50,0,Medium
17656,8DD2BE09,2021-06-05 14:39:50,Pantry, Web ,PayPal_Pay_Later,362,63315,5,649,25331,98,2,About_to_churn
17657,0DF5FA4A,2021-05-30 11:28:13,Electronics, Web ,Wallet,240,36811,8,7085,10621,61,1,Medium
17658,FA1082A7,2021-04-27 02:49:54,Travel, Web ,Debit_Card,2855,76572,2,1792,18107,84,2,Medium
17659,A32CAE79,2021-03-20 01:34:26,Fashion, Mobile ,PayPal_Pay_Later,54,21122,7,1493,22434,95,2,Medium
17660,61B023DA,2021-03-06 15:37:05,Pantry, Mobile ,PayPal_Pay_Later,347,53320,18,1088,26876,82,1,Medium
17661,90A220D7,2021-03-02 20:24:15,Electronics, POS ,PayPal_Cobrand_Card,1143,34614,36,17688,2153,12,4,Medium
17662,B5533C44,2021-05-01 06:58:01,Fashion, Mobile ,PayPal_Pay_Later,163,72922,9,572,29073,83,1,Low
17663,351A1218,2021-04-04 13:29:35,Travel, Web ,PayPal_Credit_Card,4935,83520,47,11413,2191,11,4,High
17664,60639C7F,2021-03-11 15:01:53,Electronics, Mobile ,PayPal_Pay_Later,252,60292,11,1216,17899,91,1,Medium
17665,946997C9,2021-03-26 10:14:56,Website-services, Mobile ,PayPal_Pay_Later,150,12430,12,224,12249,99,1,Low
17666,387E7D02,2021-03-22 13:28:40,Website-services, Mobile ,PayPal_Pay_Later,738,73302,4,1370,22899,83,2,Low
17667,FF85004F,2021-05-11 05:13:02,Travel, Web ,PayPal_Credit_Card,4240,49234,48,28214,1859,12,4,High
17668,616E30DD,2021-05-23 18:35:40,Travel, Web ,Netbanking,1586,48010,4,5788,16255,58,1,Medium
17669,FE15A179,2021-06-02 11:57:20,Website-services, Web ,Netbanking,631,55469,1,2848,11061,52,1,About_to_churn
17670,CE1D2A5A,2021-03-02 06:37:39,Travel, Web ,PayPal_Cobrand_Card,2713,65330,29,19934,2036,11,8,Low
17671,684BAF34,2021-05-30 03:42:55,Website-services, Web ,Wallet,858,55808,15,5547,11512,58,1,Low
17672,6D391550,2021-05-18 04:09:46,Website-services, Mobile ,Netbanking,847,44383,14,5902,16459,58,3,Low
17673,5F80F45A,2021-04-17 02:12:41,Website-services, Web ,Netbanking,871,68504,13,2257,17514,55,1,High
17674,4B2CC8B7,2021-06-02 17:30:13,Travel, Web ,PayPal_Credit_Card,2400,62381,40,5802,1533,13,5,High
17675,92D436AE,2021-03-21 06:32:11,Fashion, Web ,Netbanking,207,15520,2,5329,18214,45,3,Medium
17676,3AADFA04,2021-05-18 12:16:41,Website-services, Mobile ,PayPal_Pay_Later,438,26406,4,1616,15152,77,2,Medium
17677,8DCF9EDE,2021-04-18 10:29:37,Travel, Web ,Netbanking,1317,61958,12,3611,17443,62,3,Medium
17678,FEBABBFB,2021-05-02 10:11:55,Travel, Mobile ,PayPal_Credit_Card,2903,57442,39,14042,1025,14,6,Medium
17679,802CF212,2021-05-23 23:24:27,Fashion, Mobile ,PayPal_Pay_Later,196,16686,2,595,17621,83,2,About_to_churn
17680,E5EA2F7F,2021-04-22 10:10:23,Fashion, Mobile ,PayPal_Pay_Later,197,35917,15,790,23780,93,1,Low
17681,F2F0C05A,2021-03-05 11:22:17,Fashion, Mobile ,PayPal_Pay_Later,165,83370,13,1433,29972,84,1,Medium
17682,C5AD7359,2021-04-27 20:04:46,Others, Mobile ,PayPal_Credit_Card,4407,67807,58,15355,3265,18,4,Medium
17683,E316335F,2021-04-28 08:29:32,Fashion, Web ,PayPal_Pay_Later,84,51950,9,691,14237,78,2,About_to_churn
17684,BEB52F60,2021-04-24 11:19:49,Travel, Web ,Debit_Card,2700,77905,8,1728,16480,84,1,Medium
17685,A79FEE0C,2021-06-07 08:33:28,Travel, Web ,PayPal_Credit_Card,2072,53522,32,33436,1417,18,3,Medium
17686,B0C9548A,2021-06-08 17:14:02,Electronics, POS ,PayPal_Cobrand_Card,1102,58284,31,4799,2114,11,6,High
17687,47441895,2021-06-09 14:04:59,Website-services, Web ,Wallet,413,63315,11,6042,9536,65,0,High
17688,B642C53D,2021-03-13 05:47:53,Pantry, Mobile ,PayPal_Pay_Later,61,75448,13,265,24223,76,2,Medium
17689,74D2930D,2021-03-10 18:13:13,Travel, Web ,PayPal_Credit_Card,1459,71606,51,24132,2436,20,3,Medium
17690,93CA9908,2021-03-14 19:36:51,Travel, Web ,PayPal_Credit_Card,4335,65907,42,21148,2242,22,6,High
17691,783898BB,2021-06-01 21:37:00,Fashion, Mobile ,PayPal_Pay_Later,53,55163,3,1538,14534,97,1,Medium
17692,FA76C81F,2021-03-09 21:41:04,Website-services, Mobile ,PayPal_Pay_Later,152,45147,8,567,17833,81,1,Medium
17693,9D1C3479,2021-04-04 12:55:03,Website-services, Mobile ,PayPal_Pay_Later,859,32150,13,1108,22388,91,2,Low
17694,4F402636,2021-06-01 14:17:40,Fashion, Mobile ,PayPal_Pay_Later,67,37445,9,1328,27406,99,1,Low
17695,CE606809,2021-05-13 13:21:24,Travel, Web ,Debit_Card,2872,78170,7,2239,21009,83,1,Medium
17696,6D80F8B4,2021-05-30 18:25:10,Website-services, Web ,Debit_Card,961,49945,7,1495,15352,57,2,Medium
17697,82C4A0A0,2021-05-21 07:46:03,Travel, Mobile ,Netbanking,1420,89861,4,3578,11940,43,1,About_to_churn
17698,448BD166,2021-03-28 09:01:22,Others, Web ,PayPal_Credit_Card,3007,81866,52,27452,2886,20,6,Medium
17699,F7E5346D,2021-06-01 05:58:43,Electronics, Web ,Wallet,532,43303,8,3504,9336,64,0,High
17700,E045C36E,2021-06-02 23:46:12,Travel, Web ,Debit_Card,3588,67430,4,1498,22485,54,3,Medium
17701,CFEDA342,2021-03-12 01:01:26,Website-services, Mobile ,PayPal_Pay_Later,329,30918,10,474,28850,94,1,Low
17702,957DD1D1,2021-05-14 18:33:07,Pantry, Mobile ,PayPal_Pay_Later,72,69041,10,1303,29815,77,2,Medium
17703,B593239C,2021-03-11 01:17:37,Travel, Web ,Debit_Card,2644,35496,16,1393,18450,77,3,Medium
17704,BC62A716,2021-05-15 14:59:52,Electronics, Web ,Wallet,446,56127,17,3356,9795,52,0,About_to_churn
17705,E20A794A,2021-05-10 20:39:10,Website-services, Web ,Netbanking,954,63481,1,3929,9109,54,1,High
17706,73364EF5,2021-03-08 15:52:42,Fashion, Mobile ,PayPal_Pay_Later,77,10653,14,1656,20025,82,1,About_to_churn
17707,658E9A5A,2021-05-19 16:12:05,Travel, POS ,PayPal_Cobrand_Card,3931,72386,21,26628,2469,11,4,Low
17708,66151AD5,2021-05-11 21:17:12,Fashion, Web ,PayPal_Pay_Later,54,22231,9,581,24400,88,1,Medium
17709,78EE9E0E,2021-04-13 23:10:45,Fashion, Mobile ,PayPal_Pay_Later,156,40694,7,1671,29501,88,2,Low
17710,CC9F1D98,2021-03-25 21:02:36,Website-services, Web ,Wallet,659,29343,5,2633,11003,52,1,Medium
17711,2578FDE6,2021-06-09 01:31:24,Travel, Web ,Debit_Card,2433,87730,10,1255,16949,77,1,Medium
17712,60830A69,2021-03-04 14:38:42,Travel, Mobile ,PayPal_Cobrand_Card,1410,89446,18,20216,3290,18,5,Medium
17713,FDFAF48E,2021-03-03 02:53:53,Travel, Web ,Wallet,775,22231,14,877,9995,60,1,High
17714,DE8AA55D,2021-04-16 10:17:08,Pantry, Mobile ,PayPal_Pay_Later,296,79010,14,615,27021,76,1,Medium
17715,2DBEEFFF,2021-03-08 07:25:02,Pantry, Mobile ,PayPal_Pay_Later,66,56335,5,1667,16577,96,2,About_to_churn
17716,024F035C,2021-04-03 22:26:01,Travel, Mobile ,PayPal_Credit_Card,3830,57487,53,39316,1720,14,6,High
17717,F9D5A00C,2021-03-19 09:14:52,Fashion, Mobile ,PayPal_Pay_Later,211,62871,11,747,20071,89,2,About_to_churn
